image_path,label,class_name,width,height,mode,file_name,is_double_knee_candidate
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\1Doubtful\DoubtfulG1 (448).png,1,1Doubtful,640,161,RGB,DoubtfulG1 (448).png,True
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\1Doubtful\DoubtfulG1 (449).png,1,1Doubtful,640,161,RGB,DoubtfulG1 (449).png,True
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\1Doubtful\DoubtfulG1 (450).png,1,1Doubtful,640,161,RGB,DoubtfulG1 (450).png,True
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\1Doubtful\DoubtfulG1 (451).png,1,1Doubtful,640,161,RGB,DoubtfulG1 (451).png,True
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\1Doubtful\DoubtfulG1 (452).png,1,1Doubtful,640,161,RGB,DoubtfulG1 (452).png,True
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\1Doubtful\DoubtfulG1 (453).png,1,1Doubtful,640,161,I;16,DoubtfulG1 (453).png,True
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\1Doubtful\DoubtfulG1 (454).png,1,1Doubtful,640,161,RGB,DoubtfulG1 (454).png,True
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\1Doubtful\DoubtfulG1 (455).png,1,1Doubtful,640,161,RGB,DoubtfulG1 (455).png,True
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\1Doubtful\DoubtfulG1 (456).png,1,1Doubtful,640,161,RGB,DoubtfulG1 (456).png,True
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\1Doubtful\DoubtfulG1 (457).png,1,1Doubtful,640,161,RGB,DoubtfulG1 (457).png,True
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\1Doubtful\DoubtfulG1 (458).png,1,1Doubtful,640,161,RGB,DoubtfulG1 (458).png,True
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\1Doubtful\DoubtfulG1 (459).png,1,1Doubtful,640,161,RGB,DoubtfulG1 (459).png,True
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\1Doubtful\DoubtfulG1 (460).png,1,1Doubtful,640,161,RGB,DoubtfulG1 (460).png,True
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\1Doubtful\DoubtfulG1 (461).png,1,1Doubtful,640,161,RGB,DoubtfulG1 (461).png,True
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\1Doubtful\DoubtfulG1 (462).png,1,1Doubtful,640,161,RGB,DoubtfulG1 (462).png,True
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\1Doubtful\DoubtfulG1 (463).png,1,1Doubtful,640,161,RGB,DoubtfulG1 (463).png,True
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\1Doubtful\DoubtfulG1 (464).png,1,1Doubtful,640,161,RGB,DoubtfulG1 (464).png,True
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\1Doubtful\DoubtfulG1 (465).png,1,1Doubtful,640,161,RGB,DoubtfulG1 (465).png,True
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\1Doubtful\DoubtfulG1 (466).png,1,1Doubtful,640,161,RGB,DoubtfulG1 (466).png,True
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\1Doubtful\DoubtfulG1 (467).png,1,1Doubtful,640,161,RGB,DoubtfulG1 (467).png,True
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\1Doubtful\DoubtfulG1 (468).png,1,1Doubtful,640,161,RGB,DoubtfulG1 (468).png,True
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\1Doubtful\DoubtfulG1 (469).png,1,1Doubtful,640,161,RGB,DoubtfulG1 (469).png,True
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\1Doubtful\DoubtfulG1 (470).png,1,1Doubtful,640,161,RGB,DoubtfulG1 (470).png,True
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\1Doubtful\DoubtfulG1 (471).png,1,1Doubtful,640,161,RGB,DoubtfulG1 (471).png,True
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\1Doubtful\DoubtfulG1 (472).png,1,1Doubtful,640,161,RGB,DoubtfulG1 (472).png,True
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\1Doubtful\DoubtfulG1 (473).png,1,1Doubtful,640,161,RGB,DoubtfulG1 (473).png,True
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\1Doubtful\DoubtfulG1 (474).png,1,1Doubtful,640,161,RGB,DoubtfulG1 (474).png,True
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\1Doubtful\DoubtfulG1 (475).png,1,1Doubtful,640,161,RGB,DoubtfulG1 (475).png,True
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\1Doubtful\DoubtfulG1 (476).png,1,1Doubtful,640,161,RGB,DoubtfulG1 (476).png,True
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\1Doubtful\DoubtfulG1 (477).png,1,1Doubtful,640,161,RGB,DoubtfulG1 (477).png,True
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (192).png,2,2Mild,640,161,RGB,MildG2 (192).png,True
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (193).png,2,2Mild,640,161,RGB,MildG2 (193).png,True
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (194).png,2,2Mild,640,161,RGB,MildG2 (194).png,True
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (195).png,2,2Mild,640,161,RGB,MildG2 (195).png,True
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (196).png,2,2Mild,640,161,RGB,MildG2 (196).png,True
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (197).png,2,2Mild,640,161,RGB,MildG2 (197).png,True
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (198).png,2,2Mild,640,161,RGB,MildG2 (198).png,True
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (199).png,2,2Mild,640,161,RGB,MildG2 (199).png,True
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (200).png,2,2Mild,640,161,RGB,MildG2 (200).png,True
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (201).png,2,2Mild,640,161,RGB,MildG2 (201).png,True
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (202).png,2,2Mild,640,161,RGB,MildG2 (202).png,True
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (203).png,2,2Mild,640,161,RGB,MildG2 (203).png,True
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (204).png,2,2Mild,640,161,I;16,MildG2 (204).png,True
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (205).png,2,2Mild,640,161,RGB,MildG2 (205).png,True
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (206).png,2,2Mild,640,161,RGB,MildG2 (206).png,True
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (207).png,2,2Mild,640,161,RGB,MildG2 (207).png,True
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (208).png,2,2Mild,640,161,RGB,MildG2 (208).png,True
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (209).png,2,2Mild,640,161,RGB,MildG2 (209).png,True
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (210).png,2,2Mild,640,161,RGB,MildG2 (210).png,True
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (211).png,2,2Mild,640,161,I;16,MildG2 (211).png,True
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (212).png,2,2Mild,640,161,RGB,MildG2 (212).png,True
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (213).png,2,2Mild,640,161,RGB,MildG2 (213).png,True
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (214).png,2,2Mild,640,161,RGB,MildG2 (214).png,True
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (215).png,2,2Mild,640,161,RGB,MildG2 (215).png,True
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (216).png,2,2Mild,640,161,RGB,MildG2 (216).png,True
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (217).png,2,2Mild,640,161,RGB,MildG2 (217).png,True
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (218).png,2,2Mild,640,161,RGB,MildG2 (218).png,True
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (219).png,2,2Mild,640,161,RGB,MildG2 (219).png,True
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (220).png,2,2Mild,640,161,RGB,MildG2 (220).png,True
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (221).png,2,2Mild,640,161,RGB,MildG2 (221).png,True
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (222).png,2,2Mild,640,161,RGB,MildG2 (222).png,True
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\2Mild\MildG2 (223).png,2,2Mild,640,161,RGB,MildG2 (223).png,True
