image_path,label,class_name,width,height,mode,file_name,is_double_knee_candidate
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (128).png,0,0Normal,300,162,RGB,NormalG0 (128).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (129).png,0,0Normal,300,162,RGB,NormalG0 (129).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (13).png,0,0Normal,300,162,RGB,NormalG0 (13).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (130).png,0,0Normal,300,162,RGB,NormalG0 (130).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (131).png,0,0Normal,300,162,RGB,NormalG0 (131).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (132).png,0,0Normal,300,162,RGB,NormalG0 (132).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (133).png,0,0Normal,300,162,RGB,NormalG0 (133).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (134).png,0,0Normal,300,162,RGB,NormalG0 (134).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (135).png,0,0Normal,300,162,RGB,NormalG0 (135).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (136).png,0,0Normal,300,162,RGB,NormalG0 (136).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (137).png,0,0Normal,300,162,RGB,NormalG0 (137).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (138).png,0,0Normal,300,162,RGB,NormalG0 (138).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (139).png,0,0Normal,300,162,RGB,NormalG0 (139).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (14).png,0,0Normal,300,162,RGB,NormalG0 (14).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (140).png,0,0Normal,300,162,RGB,NormalG0 (140).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (141).png,0,0Normal,300,162,RGB,NormalG0 (141).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (142).png,0,0Normal,300,162,RGB,NormalG0 (142).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (143).png,0,0Normal,300,162,RGB,NormalG0 (143).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (144).png,0,0Normal,300,162,RGB,NormalG0 (144).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (145).png,0,0Normal,300,162,RGB,NormalG0 (145).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (146).png,0,0Normal,300,162,RGB,NormalG0 (146).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (147).png,0,0Normal,300,162,RGB,NormalG0 (147).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (148).png,0,0Normal,300,162,RGB,NormalG0 (148).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (149).png,0,0Normal,300,162,RGB,NormalG0 (149).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (15).png,0,0Normal,300,162,RGB,NormalG0 (15).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (150).png,0,0Normal,300,162,RGB,NormalG0 (150).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (151).png,0,0Normal,300,162,RGB,NormalG0 (151).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (152).png,0,0Normal,300,162,RGB,NormalG0 (152).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (153).png,0,0Normal,300,162,RGB,NormalG0 (153).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (154).png,0,0Normal,300,162,RGB,NormalG0 (154).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (155).png,0,0Normal,300,162,RGB,NormalG0 (155).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (156).png,0,0Normal,300,162,RGB,NormalG0 (156).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (157).png,0,0Normal,300,162,RGB,NormalG0 (157).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (158).png,0,0Normal,300,162,RGB,NormalG0 (158).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (159).png,0,0Normal,300,162,RGB,NormalG0 (159).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (16).png,0,0Normal,300,162,RGB,NormalG0 (16).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (160).png,0,0Normal,300,162,RGB,NormalG0 (160).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (161).png,0,0Normal,300,162,RGB,NormalG0 (161).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (162).png,0,0Normal,300,162,RGB,NormalG0 (162).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (163).png,0,0Normal,300,162,RGB,NormalG0 (163).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (164).png,0,0Normal,300,162,RGB,NormalG0 (164).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (165).png,0,0Normal,300,162,RGB,NormalG0 (165).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (166).png,0,0Normal,300,162,RGB,NormalG0 (166).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (167).png,0,0Normal,300,162,RGB,NormalG0 (167).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (168).png,0,0Normal,300,162,RGB,NormalG0 (168).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (169).png,0,0Normal,300,162,RGB,NormalG0 (169).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (17).png,0,0Normal,300,162,RGB,NormalG0 (17).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (170).png,0,0Normal,300,162,RGB,NormalG0 (170).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (171).png,0,0Normal,300,162,RGB,NormalG0 (171).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (172).png,0,0Normal,300,162,RGB,NormalG0 (172).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (173).png,0,0Normal,300,162,RGB,NormalG0 (173).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (174).png,0,0Normal,300,162,RGB,NormalG0 (174).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (175).png,0,0Normal,300,162,RGB,NormalG0 (175).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (176).png,0,0Normal,300,162,RGB,NormalG0 (176).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (177).png,0,0Normal,300,162,RGB,NormalG0 (177).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (178).png,0,0Normal,300,162,RGB,NormalG0 (178).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (179).png,0,0Normal,300,162,RGB,NormalG0 (179).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (18).png,0,0Normal,300,162,RGB,NormalG0 (18).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (180).png,0,0Normal,300,162,RGB,NormalG0 (180).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (181).png,0,0Normal,300,162,RGB,NormalG0 (181).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (182).png,0,0Normal,300,162,RGB,NormalG0 (182).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (183).png,0,0Normal,300,162,RGB,NormalG0 (183).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (184).png,0,0Normal,300,162,RGB,NormalG0 (184).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (185).png,0,0Normal,300,162,RGB,NormalG0 (185).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (186).png,0,0Normal,300,162,RGB,NormalG0 (186).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (187).png,0,0Normal,300,162,RGB,NormalG0 (187).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (188).png,0,0Normal,300,162,RGB,NormalG0 (188).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (189).png,0,0Normal,300,162,RGB,NormalG0 (189).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (19).png,0,0Normal,300,162,RGB,NormalG0 (19).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (190).png,0,0Normal,300,162,RGB,NormalG0 (190).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (191).png,0,0Normal,300,162,RGB,NormalG0 (191).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (192).png,0,0Normal,300,162,RGB,NormalG0 (192).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (193).png,0,0Normal,300,162,RGB,NormalG0 (193).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (194).png,0,0Normal,300,162,RGB,NormalG0 (194).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (195).png,0,0Normal,300,162,RGB,NormalG0 (195).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (196).png,0,0Normal,300,162,RGB,NormalG0 (196).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (197).png,0,0Normal,300,162,RGB,NormalG0 (197).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (198).png,0,0Normal,300,162,RGB,NormalG0 (198).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (199).png,0,0Normal,300,162,RGB,NormalG0 (199).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (2).png,0,0Normal,300,162,RGB,NormalG0 (2).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (20).png,0,0Normal,300,162,RGB,NormalG0 (20).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (200).png,0,0Normal,300,162,I;16,NormalG0 (200).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (201).png,0,0Normal,300,162,I;16,NormalG0 (201).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (202).png,0,0Normal,300,162,RGB,NormalG0 (202).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (203).png,0,0Normal,300,162,RGB,NormalG0 (203).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (204).png,0,0Normal,300,162,RGB,NormalG0 (204).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (205).png,0,0Normal,300,162,I;16,NormalG0 (205).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (206).png,0,0Normal,300,162,I;16,NormalG0 (206).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (207).png,0,0Normal,300,162,I;16,NormalG0 (207).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (208).png,0,0Normal,300,162,RGB,NormalG0 (208).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (209).png,0,0Normal,300,162,I;16,NormalG0 (209).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (21).png,0,0Normal,300,162,RGB,NormalG0 (21).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (210).png,0,0Normal,300,162,I;16,NormalG0 (210).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (211).png,0,0Normal,300,162,RGB,NormalG0 (211).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (212).png,0,0Normal,300,162,RGB,NormalG0 (212).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (213).png,0,0Normal,300,162,I;16,NormalG0 (213).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (214).png,0,0Normal,300,162,RGB,NormalG0 (214).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (215).png,0,0Normal,300,162,RGB,NormalG0 (215).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (216).png,0,0Normal,300,162,RGB,NormalG0 (216).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (217).png,0,0Normal,300,162,I;16,NormalG0 (217).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (218).png,0,0Normal,300,162,RGB,NormalG0 (218).png,False
C:\Users\Lv043\OneDrive\Desktop\760proj\760-Group1\data\raw\Digital Knee X-ray Images\MedicalExpert-I\0Normal\NormalG0 (219).png,0,0Normal,300,162,I;16,NormalG0 (219).png,False
